date,F1,F2,F3,F4,F5,F6,F7
2014-04-10,-0.4980798,-0.051171698,-0.02702825,-0.57278067,-1.0887063,0.5137635,-1.3273314
2014-04-11,-0.062223583,0.63232017,0.32818258,-0.47479796,-0.28779665,0.5375199,0.3766937
2014-04-14,0.46292028,-0.38069418,-0.9268366,-0.04347293,-0.30710995,0.036433402,-0.20328663
2014-04-15,0.89085096,0.4638577,-0.57461184,0.32542565,1.0994229,-0.3096645,1.453501
2014-04-16,0.20513612,0.32808927,-0.21633458,-0.12702614,-1.1108235,0.85257673,-0.23360978
2014-04-17,0.10088737,-0.44072217,0.613237,-0.083669834,-0.7814278,-1.3043282,-0.23349415
2014-04-22,0.15747772,0.06338948,1.2146789,0.34722185,-0.86816245,0.16438794,-0.48853573
2014-04-23,0.35832143,-0.3233029,0.34393612,-0.9304773,-0.52755356,-0.12570322,-0.57732743
2014-04-24,-0.03949911,-0.2176071,-0.6993585,-0.18006562,-0.1330948,0.6904183,-0.03177425
2014-04-25,0.31541878,0.1217994,-0.8264288,-0.5992661,0.42015257,0.05444922,-0.25566173
2014-04-28,0.009788029,0.6891494,-0.001010125,-0.097658396,-0.21243529,-0.38313806,-0.29580337
2014-04-29,0.4469753,-0.62389517,-0.41231835,-0.21563402,-0.17048602,-1.5420091,0.010714074
2014-04-30,0.39713645,0.328809,0.381004,-0.597867,0.5734863,0.11688551,-0.19299778
2014-05-06,-1.072237,0.091912284,0.36332667,-1.013749,-0.9613281,1.3666387,-1.2533846
2014-05-07,-0.15542531,-0.2119993,0.97326803,0.5974269,0.17309955,-0.17452349,1.03865
2014-05-08,0.57084423,0.6279631,-0.51687926,0.047662664,-0.24270399,0.8675747,0.058344953
2014-05-09,-0.0631107,1.104773,-0.33680302,-0.21036889,-0.02743025,1.0073571,0.42598227
2014-05-12,-0.21449581,-0.35609546,-0.100428924,-0.32908022,-0.90390885,1.6486189,-0.96538836
2014-05-13,0.048077393,-0.3688033,-0.31850398,-0.32891908,-0.11658639,-0.18398757,0.203194
2014-05-14,-0.28800723,-0.16740042,0.43586498,-0.85384965,-1.360241,0.31298235,-0.56286925
2014-05-15,-0.12809463,-0.685341,1.4938534,-0.20577778,-0.47008735,-1.878835,0.24717946
2014-05-16,-0.14373337,0.9980388,0.14848287,-0.2111388,-0.24764484,0.9798681,0.40512437
2014-05-19,0.25141552,0.41060674,-0.075799234,0.026805945,-1.0884216,0.6641914,-0.99152714
2014-05-20,-0.45731792,-0.013857937,0.4421417,-0.24252252,-0.5194518,-0.55854356,-0.32694665
2014-05-21,0.098419316,0.113289356,-0.32816342,0.12718791,-0.17863725,-0.67331576,0.623392
2014-05-22,-0.37472853,-0.049846943,-0.6072576,0.07577531,-0.2389834,0.68970335,-0.6002831
2014-05-23,-0.47392294,0.10251179,0.48294523,0.5018916,-0.4279757,0.43448213,-0.116025455
2014-05-27,-0.22006333,1.0196493,0.9287647,0.5870051,-0.49285707,0.5299638,0.41419938
2014-05-28,0.03590438,0.7625353,0.01964409,-0.28432408,-0.589972,-0.19299369,-0.12686926
2014-05-29,0.5254325,-0.61310744,0.6912972,-0.58220744,-0.5633753,-1.2113863,-0.09382191
2014-05-30,0.056592908,1.094589,0.7168834,-0.28233907,-0.30575237,0.47380677,0.2220403
2014-06-03,0.028562982,1.2512754,0.39692807,-0.32254452,-1.0318239,0.523892,-0.23515154
2014-06-04,-0.2492358,-0.08530424,-0.3133953,0.29265782,0.26388046,-0.6632573,-0.12874256
2014-06-05,-0.40432432,0.122507654,0.23039904,-0.9754276,-0.6973468,0.48999214,-0.4188341
2014-06-06,0.3263837,-0.6231783,-0.40044284,0.35241553,0.00981904,-0.3251323,-0.638591
2014-06-09,0.41629684,0.17890196,0.09831103,-0.7162643,-0.7785724,0.5769498,0.43029696
2014-06-10,0.2792844,0.21165435,0.10612755,-1.3819281,-0.5798696,-0.16066547,-0.20053425
2014-06-11,-0.5038757,-0.48888713,0.9996933,-0.40087065,-0.29842535,-1.0858929,0.25626808
2014-06-12,-0.2597881,-0.7844176,0.5024852,-0.62636524,-0.48947498,-1.2900021,0.43331644
2014-06-13,0.7288965,-0.54606444,-0.6742671,0.050943274,-0.33061326,-0.37271535,-0.01906506
2014-06-16,0.104710504,0.08836636,0.67191315,-0.18994476,-1.3512044,0.71925527,-0.8614182
2014-06-17,0.017786602,0.6872184,0.1462128,-0.21561413,-1.2054514,0.99988055,-0.16847284
2014-06-18,0.3875414,-0.40646932,-0.12096905,-0.6062928,-0.5662702,0.06913287,-0.37683514
2014-06-19,-0.23573714,-1.4863855,-0.64866686,-0.7864733,-0.19115867,0.23650879,-1.5156192
2014-06-20,-0.0779729,-0.4582749,0.17544739,-0.16562638,-0.3209376,0.15380824,-0.48197293
2014-06-23,0.14357212,-0.041305006,0.14688939,0.16680653,-0.18090637,0.080453455,-0.42386833
2014-06-24,-0.51477367,-0.935031,0.5193121,0.4509622,0.021562768,-0.3592846,-0.53662896
2014-06-25,0.20208296,0.15070851,-0.18128394,-0.17797706,-0.5916506,0.039415248,-0.67578614
2014-06-26,0.45051372,-0.024228059,-0.6810097,0.18666182,0.83533865,0.25883636,0.41041535
2014-06-27,-0.4726839,1.1528738,-0.25570682,-0.44269556,-0.20847614,0.71984136,0.192437
2014-06-30,-0.47447842,0.6591987,1.0850596,-0.5405988,-0.7905541,0.85072535,-0.401641
2014-07-01,-0.5448272,-0.545448,0.61682445,-0.96064174,-0.4887191,0.3930633,-0.81102717
2014-07-02,0.1371012,0.26967916,0.14643197,-0.08978656,-0.8690715,1.4903543,-0.9772661
2014-07-03,0.5874641,0.10799837,-0.036440983,0.14487343,0.0616841,0.14957502,-0.043689698
2014-07-07,-0.28817964,0.06027469,1.0471551,-0.033612642,0.27151287,0.105335295,0.24068615
2014-07-08,-0.22785169,0.41108838,0.62001026,-0.42096463,-0.76207334,0.99931836,-0.7383913
2014-07-09,-0.7596946,0.69728434,0.35790905,-0.61727846,-0.6007615,0.1939774,-0.56352514
2014-07-10,-1.307132,-0.6390974,0.04896192,0.2836601,0.37025484,0.57666045,0.047111064
2014-07-11,-0.12722413,1.048883,0.6861235,-0.39610657,-0.706919,0.7741886,-0.41277358
2014-07-14,0.3622477,-0.1254027,0.7703878,1.0375482,-0.04552017,-0.38823006,0.6827488
2014-07-15,-0.09728321,0.4982601,1.674581,-0.594608,-0.44139346,1.2229865,0.29992184
2014-07-16,-0.4257696,0.38091683,-0.76704806,0.41442642,-0.15325151,-0.26109895,0.03501464
2014-07-17,0.12602974,-0.7427434,-0.25718755,-1.1576484,-0.019421374,0.47776747,-0.3908405
2014-07-18,0.23078823,-0.2905777,0.7952728,0.044544,-0.29632267,-1.7294248,0.20619579
2014-07-21,0.08082702,-0.047345243,0.23797499,-0.61330473,-0.81249636,0.9633917,-0.3012447
2014-07-22,0.7129138,0.4989104,0.022801287,-0.15697625,-0.49970433,0.6077309,0.07614358
2014-07-23,0.1844307,-0.71269435,-0.077867776,0.4194968,-0.03854295,-1.3643061,-0.50820464
2014-07-24,0.17229892,-0.14277385,0.5807024,1.3674916,-0.20504102,0.070412405,-0.3504234
2014-07-25,0.12399591,-1.2388622,-0.18976156,-0.4421087,0.4298753,-0.43649632,-0.18791229
2014-07-28,0.3145293,-0.011379951,-0.35703012,0.35089904,-0.4331403,-0.655156,-0.67678356
2014-07-29,-0.65353817,0.29080358,0.7112415,-0.23837213,-0.12354681,-0.7305324,0.5608005
2014-07-30,0.045497965,0.29492587,-0.4263456,0.18426184,-0.025125775,1.0663075,-0.46874994
2014-07-31,-0.21370213,-0.7096446,0.5570541,0.7477993,0.32837418,-1.3475044,-0.47960284
2014-08-01,-0.26394784,0.28293508,0.481778,-1.055144,-0.03251453,0.25864506,-0.52142346
2014-08-04,0.79665375,0.70978343,-0.9360368,0.26025403,-0.8033208,0.49578294,-0.29392317
2014-08-05,-0.018011082,0.617497,0.5864597,-0.05532849,0.12290096,-0.2872755,0.25484917
2014-08-06,-0.098739326,-0.67615354,-0.8015298,-0.47976,-0.35446274,-0.49546742,-0.9462426
2014-08-07,-0.8891523,0.70601857,-0.1315993,-0.1798366,-0.48281208,0.7045035,0.25997832
2014-08-08,-0.52552944,0.886833,0.32243773,-0.28574967,-0.90918,-0.48227096,0.057454545
2014-08-11,0.29582506,-0.4434665,-0.31218082,-0.044125184,-0.37958708,-0.8683524,-0.5081462
2014-08-12,-0.7924634,1.0039866,0.27580103,0.22156794,-0.3989917,0.90522075,-0.4061708
2014-08-13,-0.4142427,-0.2803113,1.0215988,-0.8982447,-0.17118116,-0.3204018,0.42142808
2014-08-14,0.17306869,0.5835064,0.3698999,-0.9033505,0.09289356,0.05860034,-0.8307931
2014-08-15,-0.54937464,-0.03196342,0.79722124,-0.7023342,0.4714368,1.1919702,1.1833223
2014-08-18,0.26604232,0.6391544,-0.16487265,0.104035206,-0.14813083,0.0014257345,-0.53570586
2014-08-19,-0.07568905,0.8679516,-0.1550584,0.27139685,-0.32806525,0.39610273,0.082720414
2014-08-20,0.26041457,0.45145836,-0.20090729,-0.032455467,-1.3400499,1.3747361,-0.10674964
2014-08-21,0.7807192,0.057123177,0.25800848,0.19684346,-0.3667102,-0.6886891,0.18924582
2014-08-22,0.5081636,0.25865543,-0.85593355,-0.30795482,0.181345,-0.015137648,0.108074844
2014-08-26,-0.20834291,-0.46823162,1.5373373,-0.3000525,-1.2260132,-0.117024355,-0.767011
2014-08-27,-0.046249904,0.39170972,-0.1373781,-0.07452009,-0.5409583,-0.15681632,-0.18115734
2014-08-28,-0.32141012,-0.6457033,0.121092625,-0.2771906,-0.2026684,-0.9248876,-0.7880717
2014-08-29,0.01513693,0.27835095,0.3083102,-0.15748917,-1.1394913,-0.075292036,-0.103085674
2014-09-02,-0.024991991,0.02625576,0.7092081,1.2597005,0.40652326,-0.13108815,-1.3724633
2014-09-03,-0.24090089,0.39093184,0.71046984,-0.9807616,-1.0703138,0.34132856,0.7141346
2014-09-04,0.43215647,0.51748943,-0.0315487,0.32660523,-0.41247538,0.7927552,-0.43075645
2014-09-05,0.772064,-0.5028897,-0.4154865,0.39959046,0.1928991,-0.40157825,-0.91507477
2014-09-09,-0.15541244,1.3181965,0.9998392,-0.8230902,-0.30814335,-1.0961403,0.6455947
2014-09-10,0.41356722,1.614838,-0.30267283,-0.84666854,-0.13910013,0.6168179,0.48010543
2014-09-11,-0.52583236,0.089407906,1.0230583,-0.04675673,-0.06316498,-0.5990968,0.7316231
2014-09-12,-0.23338641,0.9927762,-1.0235804,0.7470471,-0.089308955,-0.6852894,0.04923296
2014-09-15,-0.33854574,-0.6353121,1.1659441,-0.07035863,0.0045414367,0.18188986,-0.16016959
2014-09-16,-0.017076135,0.11325769,0.06368482,-0.08201638,-1.4029541,1.0561275,-0.3140818
2014-09-17,0.47457203,0.03786335,0.0009725054,-0.68214494,-0.38109386,-0.7683521,0.14594525
2014-09-18,-0.63488257,0.3910685,0.92483497,0.27340525,0.7398522,0.38253546,0.33382508
2014-09-19,-0.03701687,0.0269668,1.3397471,0.89604783,-0.12371246,-0.12222534,0.74891806
2014-09-22,-0.22235526,-0.49407202,1.1684582,-0.7374453,0.19597255,-0.5169251,-0.22850212
2014-09-23,-0.4554149,-0.745302,0.6097058,0.38000032,-0.25040853,-0.060552575,-0.74417
2014-09-24,0.094598554,-0.63601863,0.10160863,0.8247258,-0.69897884,-0.32408795,-0.575728
2014-09-25,-0.2909768,0.37283808,0.6886331,-0.2983906,-0.3727782,0.2229285,0.5072551
2014-09-26,0.5626884,-0.43607843,0.93670934,-0.90583986,-0.5840016,-0.48978114,-0.20846553
2014-09-29,0.20789854,-0.43228784,-1.1434155,0.53974456,-0.23151381,-0.8787003,-0.3041171
2014-09-30,0.11942261,1.1588887,0.9042182,-0.11905561,0.43697473,-0.43272772,0.051668625
2014-10-08,2.0029562,-1.1692711,-0.05403769,-0.7568556,-0.025389876,-0.7275033,-1.7673093
2014-10-09,-0.6352951,-0.21544257,0.23692836,-0.08990871,-0.96691084,-0.09174559,-2.173268
2014-10-10,-0.24277928,0.0458982,1.2287812,-0.39481452,-0.12439992,0.05932237,0.37875897
2014-10-13,0.6666237,0.0820968,-1.3194435,-0.03872653,-0.19390559,-0.26297462,-0.70235854
2014-10-14,0.19613613,0.13117534,-0.4142372,-0.035859738,0.39305714,0.51535296,-1.6318339
2014-10-15,-1.0449375,0.70905274,-0.020908486,-1.2836791,0.8164614,-0.44559214,0.7012454
2014-10-16,0.46257204,-0.8594491,-0.3240476,-0.10467511,0.516582,-1.188568,0.50953406
2014-10-17,-0.42363822,0.62252563,0.24465284,0.018622896,-1.0076796,1.7746263,0.019736677
2014-10-20,0.9563672,0.19690643,-0.0049188123,-1.0540411,0.7218227,0.23359135,0.56998575
2014-10-21,-0.20499785,0.09970291,-1.1670948,-0.08700564,-0.6156639,0.06239057,-0.3789773
2014-10-22,0.62333405,0.75280416,0.13132045,0.450523,-0.11888448,0.77442807,-0.30186713
2014-10-23,0.5747215,-0.20931046,-0.6989135,0.68964607,0.24546403,-0.81364673,0.76441175
2014-10-24,-0.13943094,0.37416452,1.3169081,-0.8444887,-0.9252027,0.063355945,-0.63429534
2014-10-27,0.3863791,0.077237725,-1.0676035,0.19934902,0.37852427,-0.25095823,0.10620581
2014-10-28,0.14697947,0.21102817,-0.64519495,0.09420077,-1.2311938,0.4776574,-0.62044865
2014-10-29,0.3617764,0.11507007,-1.5470943,0.722776,-0.6920879,-0.17790562,-0.10096368
2014-10-30,0.5286031,0.85169935,0.87469566,0.9226432,0.04017626,-0.46481237,0.7349827
2014-10-31,0.46084034,0.7228459,-0.11843235,1.1207558,-0.1234747,-0.82015663,0.32440326
2014-11-03,-0.80885106,1.028221,0.3980638,-0.52461654,-0.8176662,0.6553071,-1.016527
2014-11-04,-0.61626375,0.6057006,1.4758308,-0.37145907,0.44254285,-0.7607979,-0.0949126
2014-11-05,0.07354896,0.91859937,0.15667954,0.743315,-0.25270888,-0.521485,1.1242241
2014-11-06,0.052263387,0.81821495,-0.11379839,0.1284093,-1.0437074,0.017226346,-0.12494066
2014-11-07,-0.18323654,-0.267598,-0.13314573,-1.3958704,-1.1822621,-0.050336592,-0.5453001
2014-11-10,0.143749,-0.46246374,0.5454037,0.24784186,0.86964434,0.1251175,-0.018383024
2014-11-11,0.86320233,-0.3380837,-0.7861094,0.017237887,-0.53582364,-0.3054745,-0.82797176
2014-11-12,0.08316214,-0.41087618,0.18181765,0.08301559,0.49364066,0.87066543,-0.5478141
2014-11-13,0.25398296,-0.4156361,0.07427338,0.109033935,1.6104964,-0.62803745,-0.85213923
2014-11-14,-0.8221632,-0.7246034,-0.049927644,-1.2610998,-1.1947609,0.7146148,-0.9596986
2014-11-17,-1.1017711,1.2531471,-0.3028904,0.4759506,-0.93030185,-0.1465953,-0.3569919
2014-11-18,-0.21012045,-0.06952901,0.27221534,-1.0128704,-0.27776685,-0.52225095,-0.37642848
2014-11-19,-0.36968243,0.12447961,0.78962964,-0.0984552,-1.1208574,0.5213811,-0.85888153
2014-11-20,0.04957843,0.38367417,-0.9843869,0.3397553,-0.12055119,0.3263733,-0.041665588
2014-11-21,0.39344734,-0.31099114,-0.8917484,-0.5748662,-0.7423479,0.5756399,-0.278823
2014-11-24,-0.25758317,-0.19949849,0.48927745,0.5247892,0.24568611,-0.073597774,-0.17645562
2014-11-25,0.29100809,-0.15144409,-0.91647035,-0.43000433,0.025929598,-1.2110074,-0.90572184
2014-11-26,0.2072628,0.5731221,-0.17800452,-0.5981207,-0.92572653,-0.12633842,-0.24689859
2014-11-28,0.44247752,1.6156445,1.2422704,-0.30255216,2.2920406,-0.040720277,-0.3579664
2014-12-01,-0.34487912,-1.0320419,-0.82634795,-1.5942664,-0.60181427,1.1331273,-1.539715
2014-12-02,-0.01622423,1.565117,1.2972138,-0.5173216,0.39378333,0.4760135,0.32940978
2014-12-03,-0.32179874,0.6235939,-0.4800384,-0.16258867,-0.48474276,-0.23997203,-0.3102568
2014-12-04,0.19791962,0.54282606,-0.8427848,-0.10775925,-0.3103803,1.3200834,-0.7808926
2014-12-05,0.14668189,0.49185288,-0.26173073,1.2600368,0.36315408,-0.9690935,0.10283267
2014-12-08,-0.1489853,0.34501666,0.3214625,-0.7862584,0.8004155,0.40450737,-1.2207553
2014-12-09,-0.6765647,-0.6774772,-0.6317322,-1.2929041,-1.0694768,0.042161997,-1.3772922
2014-12-10,-0.014687483,0.7984174,0.77842325,-0.8709334,0.4070607,-0.29097888,-1.1602616
