date,Coffee,SoybeanOil,Corn,Cotton,HRWWheat,LeanHogs,LiveCattle,Soybeans,Sugar,Brent,NaturalGas,WTI,Gasoline,HeatingOil,Gold,Silver,Copper,Aluminium,Nickel,Zinc,Platinum
2013-11-04,-0.7750946671563914,-0.5069713802381518,-0.1444844266002464,-0.4855565230341301,-0.2919282427539052,-0.009325733173631,-0.0039464156415246,-0.1124456522192506,0.2045723053749048,0.1141504836214665,-0.4500132282910725,-0.0024350628358165,-0.2415562738159979,-0.1180702529605181,0.0673454167098615,-0.3140054541928216,-0.905932179879095,-0.9768369774034708,-0.6426701110235769,-0.6138291742484723,0.1465151984833755
2013-11-05,-0.1171818415413496,-0.1598785766925579,-0.1808298987802751,-0.0058886836013419,-0.4870004955088367,-0.0299603638515901,-0.0497434957845859,-0.2708221513603825,-0.1672431830587877,-0.3336776658112273,0.1421003617527003,-0.4514545391411872,-0.172599962309889,-0.1447217421649481,-0.5163143717406029,-0.1582475579394606,0.0917466304860313,-0.2141262280687324,-0.0883596173886088,-0.0861972922567602,-0.2256864956511343
2013-11-06,-0.8331322920245604,-0.0287523823037078,-0.5436823898445458,0.8734418232026528,-0.4029445828418434,-0.3724003843474181,-0.0344816564034073,0.2178422129145889,-0.4559839631998887,-0.0362905897580967,0.2140332008364309,0.5031673398606139,0.4324153725138726,0.0698817169629385,0.6578098434684212,0.2631603355179691,-0.4403646816454649,0.1248538946641413,-0.7416869566155537,-0.3609111780812875,0.608743121844665
2013-11-07,1.014528884840798,-0.6007368380272091,-0.1101152373090869,-0.2359412443397539,-0.2811093061875046,0.084288263410334,-0.2333024397795302,0.900936640275323,-0.1693321745891424,-0.6659059822710051,0.1399789304110331,-0.2186603242573974,-0.624071375225347,-0.429259596213774,-0.7100456546908301,-0.2589167288356312,0.2106687734151305,-0.0497836971699296,-0.353776281329386,-0.3547581238239118,-0.379386053584927
2013-11-08,0.0282518835501712,-0.7555331748241317,0.9024162281556104,0.0940549315722064,-0.2827128052128129,0.2394301280517757,0.4236347731285183,1.5313206888959872,0.1201832853526705,0.6154242504909511,0.2628502911834023,0.1359643366731855,0.6862018680279611,0.4484639740674216,-1.7831224612177794,-0.7584636999388479,0.0918963614322741,-0.2658431655393028,-0.2730648197048765,0.0594298910765386,-0.4998153687488603
2013-11-11,-0.3457484016336445,0.2537886314824983,1.1362571106765809,0.0709170758530661,-0.1581139838846555,-0.0300306194311715,0.1937093665999116,0.1131758980950799,-0.3148534644038922,0.4672070415317006,0.0988542914012505,0.1846941977351058,0.5763965156035014,0.2610552441765787,-0.2984723634778021,-0.0971338821481361,0.091713413134827,-0.3804861970829617,-0.549864807788159,-0.3807994678814241,-0.3821549099902668
2013-11-12,1.038058182002342,0.4739954891487398,-0.3541278654005051,0.6954127620829207,-0.2128593622089113,-0.3523608228532107,-0.064789672881608,0.623261366292436,-0.2875360912892228,-0.2191388614835297,0.2780273453231147,-0.7536446689747307,-0.1412968394854691,-0.5330976575221149,-0.7739010792718948,-1.1382247925173727,-0.519391131473185,-0.4447421910471406,-0.4187629316871391,-0.3583380542752886,0.2524812318721995
2013-11-13,-1.1479614500729003,0.2944299834436684,-0.3561761880866542,0.0700311455990915,-0.0867996204926365,-0.3452777363005834,0.0263673812892879,0.0296866278977233,-0.2009471273904651,0.475042328447742,-0.3264770772579243,0.2950976806534845,0.5491847502160391,0.6082932329547184,-0.2490119857290443,-0.78081526797073,-1.508900889057959,-0.2380189971609559,0.1379204664193443,0.0108804529281011,-0.2785738257523155
2013-11-14,-0.201749653581316,0.0004941556675785,-0.465830941678555,-1.105792025296281,0.0761318476287849,-0.3273182524664446,0.1173700918093046,-0.1352936440275362,-0.4679338081713534,0.508629915435022,0.2530179115690391,-0.0488206231321564,0.723675825106798,0.4420444975763747,1.284125255596397,0.6139539978576223,0.0038312499051982,-0.2072517482409682,-0.0910973283181738,0.0930150119264354,0.4276736788230725
2013-11-15,1.2898057088505943,-0.7513455555155307,-0.6504940390194641,0.4627530020134063,-0.3412115769093741,0.1284183620341842,0.2381462618873214,-2.0497324612436105,-0.263200642063248,-0.0173974669795026,0.3515532949952604,0.022594020678108,-0.3443318120657235,0.1060083194074724,0.0402349070040383,-0.0092484012327722,0.195964136347668,-0.0504098593632937,0.5777146274208862,0.411581386124225,-0.1917128568734201
2013-11-18,-0.0131791655496306,-0.5505954943203075,-1.4694716403436052,-0.5747737049848687,-0.306898738265617,-0.1264527135428579,-0.9312208814031232,0.3975554636372395,0.5970228803949952,-0.0138203401730903,-0.2714283109150681,-0.2963735905099049,-0.0175285421176159,-0.2326133935026182,-1.155859580491404,-0.8605276000189163,-0.4521024313038191,-0.3971410582759047,-0.7900054815317927,-0.5048771693950652,-1.0146830172896464
2013-11-19,-0.4637262032604265,-0.194043078567723,0.8476705586039651,-0.3779334588842152,0.3325323760868329,-0.0735609853654762,-0.6021974503152011,-0.6342295000532494,-0.2911639323811045,-0.5623280825775208,-0.3913689871717135,0.1054620993633591,-0.2329542655588701,-0.229810199996826,0.0485467268725196,-0.0732207097529422,0.1460217362891261,1.0681768720369325,0.202269948248222,0.6644922720076053,0.3181129305047995
2013-11-20,1.0844120384227631,0.4792229754845825,-0.111030258583574,-0.1928478709442629,-0.215267429922798,0.3510756558775583,0.0423546598890658,-0.1399848553317874,-0.144041064204349,0.4090276550022028,0.7560192711083364,-0.0095644701576824,0.302522145578451,0.6537461963449922,-1.198157802863938,-0.6578430741000931,0.0241156756730821,-0.5814560189318059,-0.3329784264545168,-0.2173044404110145,-0.7477792374155162
2013-11-21,1.2134756840284655,1.775449989673389,0.8737640686783434,-0.6571554271063369,-0.0511814127286797,0.0009828242456636,0.2265831824483128,1.0057855219623937,-0.2638102472680029,0.7165778796458956,0.1771075983444618,0.7429061545732358,1.0338033820633004,0.6892099523158202,-1.128858738396973,-0.3097028879283087,0.628891840812301,0.0437258646469946,-0.3429004013303314,0.0269618874125074,-0.2974946492863824
2013-11-22,-1.340296377597753,-0.5658822469034066,-0.1096634100382928,0.3323192574798915,0.5137484845114207,-0.2639295244923321,-0.0038738439469075,1.5576121399901712,-0.3252768790534773,0.3378205886721567,0.4100111097550258,-0.2172295990161839,-0.2308299396027565,0.4480833072069587,-0.0025700013483993,-0.189250889324897,0.4334481949175459,-0.0858782866969881,0.4295663305356476,0.6426897160310494,-0.3401273688481345
2013-11-25,0.3872724876560053,-0.7479217342365155,0.3604682393819725,1.3591293923458547,0.1304251995393702,-0.009653849037097,-0.2649586649169345,0.5360843350185709,-0.2366931917381119,-0.020574124079477,0.1300954930359656,-0.2719305381760734,-0.5898243928430713,-0.12662028518304,-0.2611732223322404,0.0264367090988362,0.2023634690410404,-0.4342533235227794,-0.0669961372185182,-0.2965932897270747,-0.1887620311272004
2013-11-26,0.0067460545714568,-0.4736379969427551,-0.9086997992617144,0.6803452268057806,0.0579204541578468,0.0116194975284219,0.5173923076309909,0.0022072903045929,-0.056093249432055,-0.0451049421746484,0.1778555095668541,-0.1522618920111631,0.0745951048103942,0.1544660446915235,-0.0253379211605842,-0.1003201571805789,-0.2352313222765412,-0.124224486056084,-0.3019927296732907,-0.6160675878155464,-0.2269558796605259
2013-11-27,-0.2328650018943683,-0.5371872461930509,-0.1841650862331037,-0.8378143050902097,0.6319263012373547,0.0753526945563273,0.6806527574185195,-0.5041956222222571,-0.2380896733360209,0.1473218909781101,0.4630627069630083,-0.503101437864881,0.1414979443218667,0.0262914795047309,-0.3150964984491223,-0.528434101818194,-0.2859837589266353,-0.7386570390266584,-0.5753445204284638,-0.4900426407281237,-0.7320173615116702
2013-11-29,1.0351531272530077,0.3151295891164168,-0.2952091797461277,1.060974391018091,0.0215462354777351,-0.0521230131213818,0.2076985083297815,0.903063235810444,-0.2087118135447403,-0.5727474881739841,0.3490730851062819,0.1461062172060948,-0.1892577464212158,0.0054222829598556,0.93192981499856,0.7988975775224637,0.5810323007303524,-0.1041195097791931,0.7683793295006,0.5360217818249197,0.6037597048154226
2013-12-02,-0.3466663261021703,0.1646936056400797,0.1830479407723503,-0.6587759876205571,-0.5881883675648837,0.1494844928244267,-0.1552803155320206,-0.8300088289309098,-0.5475238876109164,0.6154384039136928,0.1995200414950401,0.3890920658391308,-0.0796842593383922,0.0236511886425682,-2.2042540246081086,-1.799868846274933,-0.2746518461538976,-0.6177172756684629,-0.0110365412594366,-0.3414459866799186,-0.8406786318931643
2013-12-03,0.0458593745076025,-0.6725834846500404,0.8022994699139622,0.1086942384472762,0.488502707589813,-0.5107065369254791,-0.4592244363361515,-0.0801683009543655,-0.491142327039327,0.4027143473934589,-0.0679709479814656,0.7774269327970862,0.5775466065339754,0.1885168943555692,-0.0869821835036687,-0.5619362302164409,-0.345678648175184,-0.180195134469408,-0.2129954001304137,-0.1124344426130639,0.3373054135970657
2013-12-04,-0.7070474244373481,0.3458731443066831,0.5047579882101781,0.4650381615449069,-0.1753036996977809,-0.4962246643979053,0.1024118013334117,0.535983574073791,-0.4017246895656409,-0.2592352655302711,-0.0915110665480985,0.3961964776050969,-0.0632567509518641,-0.0841210773282917,1.987947495821634,1.814642075149695,1.378654383131744,1.366509021932054,0.6543267944927442,0.6652206975951539,0.7561234643937768
2013-12-06,-0.8200995215880718,0.1948660462495796,-0.21724069566689,1.0215897981237725,-0.284029003683938,-0.8802282776228377,-0.8130586452187173,-0.2163027689289444,-0.2786403150330422,-0.0969610318423142,0.8832772310932735,0.1487487987969666,0.0925949894395404,-0.040073508416001,-1.4059907188444,-0.7550178016862193,-0.0555948862714758,0.2339541631185372,0.3472803313443639,0.440099020074044,-0.7488287813191002
2013-12-09,-0.1355312243179259,-0.3579483579100421,0.6454484806526516,0.7258984245900109,-0.122688964964119,-0.1330570230474927,0.0881091648251314,0.9938518303397548,-0.1219228786660402,-0.7837495388628091,0.6551351811117505,-0.1124867047586146,-0.6753581815115978,-0.5584257515244019,0.3428236155604015,0.4064061165306459,0.4908000701142549,0.4947329059627621,0.6108457849031756,0.796384711790493,0.4555281865640518
2013-12-10,1.6492756420255013,-0.2243908967965119,-0.1440653683393391,0.2436969616331846,-0.6513521032155765,-0.2460453490335893,0.0267395922417926,-0.2952195552072179,0.2250967636941854,-0.006627375195351,0.0289518443951297,0.3942576730847031,0.0981105087805779,0.0331982381152353,2.010788876841711,1.4102557931808632,0.1000517030965983,0.4600201315221823,-0.0748686910412964,1.0525678626518051,0.7491037137358707
2013-12-11,-0.2298521547816517,0.4205007505743241,0.5337849496568371,1.3037112900697692,0.1500108578815725,0.046021825220963,0.1184841952065792,0.3131245964711728,-0.3429865042309123,0.1104370149781001,0.5407157153747393,-0.371813178804162,-0.2894989020173134,0.0449909525737985,-0.3330542614308984,0.0760982505030518,0.5628369366907033,0.5393527066835128,0.3148422995885688,0.5706645735733773,-0.1358706348333156
2013-12-12,0.6141409266744345,-0.6145215933312722,-0.4284518722573677,0.4082106832001972,-2.026749789439558,0.1805839888393178,0.1945154266458471,-1.0987332914209342,-0.6652104027024635,-0.3696326089403604,0.3821405342327737,0.014644854983137,-0.3511811620823755,-0.5502610867612384,-2.5137980658551644,-2.125946023109359,-0.0068236681352311,-1.1044009690614929,-0.0649172931123405,-0.2702662152406803,-0.7853804853655777
2013-12-13,1.4410929136492916,-0.5140184507082133,-1.1192649013690386,0.1154372907913238,-0.9361525010432282,-0.0326250090454309,-0.2482255965004691,0.2073502023286715,-0.0920147271109154,0.0540932251675641,-0.3043342836233983,-0.3166214462172163,-0.0784235945913517,-0.0649839760730358,0.7043934588945203,0.3553589985237146,0.3667985593061511,0.2377370541871455,0.2813547989084207,0.5598276595866255,-0.0625259889404861
2013-12-16,0.0620185633862593,0.4102271601177173,0.3981467685588192,0.1152191752870344,0.6577002924811619,2.3343006365157972,0.0571992829711934,0.5599882622533513,0.0043386715189349,0.5781012942992408,-0.3839219967407665,0.2977984288247341,0.1842050349098521,0.186735821078726,0.7061584086939724,1.1334533687077133,0.4404380988516183,-0.3321812227383607,-0.220189015142478,0.3860854815613141,-0.111811082812748
2013-12-18,0.1368237283093042,-1.0654384824573482,0.2516548233745201,-0.267653559673992,-0.9025723359372628,-0.1148369470956875,-0.6633200008202665,-0.7470223303775179,-1.2317544456999951,-0.2996647561627648,-0.1500395604265395,0.1038083001766807,0.6923222500717546,0.2571089797516619,-0.7567011566688604,-0.1019848412921847,-0.3015967428470593,0.7408008858544581,0.3898021660453908,-0.398245873540303,-0.6692454292425635
2013-12-19,-0.52154589668393,0.3994033264090674,0.7863363439593812,0.2360207047448001,-0.0741704281328941,0.0115271252016137,0.5026062505717329,0.1663370571776555,0.8532333139989067,0.2301499359515853,1.1107234543584317,0.3246251124515072,0.5417765517543214,0.2632363684989677,-3.2370755923496684,-2.0955723338179415,-0.408221502245285,-1.0828069338007498,0.1450623626792186,-0.0523733672845824,-0.9468465331522656
2013-12-20,0.5699936394850926,0.1535146940930055,0.3889045455392435,-0.1257164150154163,0.3532407690012574,-0.0517692304456893,0.4232159249860162,0.6550366447319101,0.967012873212358,0.514880418228983,-0.2169735511872745,0.1800390414841146,0.5357895713517671,0.611301722303281,0.7550224662595019,0.6446885157456367,0.1271811981143472,0.4564314607071372,0.7124069887587331,1.7360319404886664,0.5306478088074211
2013-12-23,0.1918703951954179,-0.2582084249868743,0.1401707921102509,-0.6474523841603596,-0.678150723780485,-0.0201394073685215,0.0872189593310052,-0.568696273778103,-0.699884989403122,-0.0761497922371924,0.2358447287714939,-0.1445427765723064,-0.0407566211099729,-0.2392185661168947,-0.5675885595506363,-0.1166668619574452,0.0313662975006486,-1.169882567371357,-0.3925829815954798,0.6203738523387792,-0.1918268205736126
2013-12-24,-0.4242587494360237,-0.2899054049182784,0.0342426462828705,0.6724997388438042,-0.1534348754237138,-0.1366110444850791,-0.2322119904917562,0.2882208814277613,-0.0601543351288969,0.1151675401193906,-0.2429750273319209,0.0988477135869707,0.4157403808615014,0.2291860008427538,0.4864514108680175,0.1596509051971752,1.2514984919786107,-0.0932454481012703,-0.4526732078337644,0.6725829247937908,0.3461589611821731
2013-12-27,0.5834661131731907,-0.1371218726802822,-0.9955141839062563,0.6649636362772514,-0.1736602171904867,-0.0945798560094209,0.8897150955708065,-0.1202318606961121,0.7094253777564467,0.0940317404395169,-0.0454766979679494,0.3633529363286846,0.0177236699029169,0.5802003758962024,0.818366408857905,1.3030702393422655,0.9598442215780668,2.094235375209964,0.1151233536067181,0.4103876585347151,1.4948293162916335
2013-12-30,-0.6286033888904653,-0.6327708888102109,-0.5766307359312952,0.3794579030979611,-0.6719940029133156,-0.287218755355256,0.3115118588673934,-0.1750150224544603,-0.1550757212082722,-0.3405219547241059,0.1062987091391378,-0.3516794885731668,-0.358268102594881,-0.6070066729220541,-1.0015316826764578,-0.9573031414998292,-1.6519321623527337,0.4128357928166117,-0.2533412518678428,-0.0137945035082125,-0.4571496716088285
2013-12-31,-1.5426489736844442,0.2959404594368029,-0.2182637217557465,-0.0120603543966438,0.3824160804961021,0.1933703528146914,0.0407748752147917,-0.862828466258324,0.1000455998966357,-0.1465931280489753,-1.0502131425663572,-0.3007833361070646,-0.0294611685456251,-0.0063064100732811,-0.1584303352919075,-0.6066746625917353,0.248069001980079,-0.947456114642622,-0.7275080302718966,-1.3548752522708332,0.2616440570339817
2014-01-02,0.2584273296451773,-0.495503927715736,-0.2190373662825307,-0.4178979940228797,-0.7363873282138251,0.6978356622435574,0.6525750740293017,-1.4205798457303431,-0.37954431237941,-1.0768637504649965,0.4935169603018898,-1.0359059082795947,-1.1582060097451703,-1.1917700462976706,1.7429778185786824,1.7696950024572138,-0.29987179245528,0.0329071194433899,0.3410543847458277,0.7855668643821971,1.1387360031601197
2014-01-03,1.860108370731214,-0.2797710280656768,0.4343040616230508,-0.7755569066680664,0.9024241244754369,-0.1667310255325167,0.3811909713291682,0.1288762675596579,-0.6743117250243471,-0.3252678676048768,-0.0894260452507285,-0.529499011226752,-0.6071245297921481,-0.640264908776467,0.9876818868960294,0.1714140527625359,-0.5202607273364654,-1.327456535962547,-0.522060368107543,-1.3068666749815738,0.3457671013361003
2014-01-06,1.6753498256609736,-0.7546693051964858,0.6104306579698449,0.4907426353224051,0.1223485589963399,-0.0200358072654008,0.2908441984809327,0.4228463527531901,0.0043386715189349,-0.0612817745223559,0.012401875898697,-0.1954611000659928,-0.0425325164095101,-0.0144135250810232,-0.0863712315056515,-0.2703742721807951,0.0694014597538421,0.2971891051455358,-0.9443838943560762,0.2559979989129566,0.0743910152791619
2014-01-07,-1.369690598139094,-0.2842699265114844,-0.2520251982532195,0.7311469313813728,0.1023646889461233,-0.4645223917169043,-0.1962396453297725,0.1558323225185483,-0.0607563235223644,0.2219917143819309,-0.0359293602126881,0.0799621281058745,0.4201228577489611,0.2697532309003997,-0.684147012297299,-0.7593987493286707,-0.0164339266177508,0.0861035302934737,-0.1512010797493691,0.1355757405629517,-0.0423096855032701
2014-01-08,1.3077073888269204,-0.4456709832213199,-1.3085015129905009,-1.0741302837562663,-0.6509689402821799,0.0222717128691764,-0.0192111457961578,0.0719294099341483,-1.0483523942777786,-0.0755349553995349,-0.4488383591161657,-0.4886395771914351,-0.2965021115175646,-0.1393834405209073,-0.3562945816056392,-0.6087073437282796,-0.3413063851556613,-0.38745668087822,0.0318937788482974,-0.5081120616860649,-0.0240902051717298
2014-01-09,-0.5691647859966067,0.4810130624258365,-0.7396373264356152,-0.2327948976378702,0.1631962369362598,-0.1376178804250148,-0.0044439203532332,-0.2491066845004861,-0.8668533887103756,-0.2796615090427143,-1.1847726094286577,-0.2499408245016145,-0.1855860642735946,-0.3851181930168115,0.259780605111726,0.3219425861505981,-0.8553079690517682,-1.1678243508528805,-0.584210801792158,-0.7172092879106208,0.1944216266203742
2014-01-10,0.4536151836714263,0.3189738852418094,3.007766644692252,-0.155089732756162,-1.0419955880380352,0.2458417355351789,0.0693354704517373,0.4205813605874569,0.3075500816276921,0.309758132922739,0.2769697130790445,0.379185645300391,0.3412744386849922,0.2551896176239954,1.2955263199567029,1.2417198399539917,0.803278548564351,0.6639843580903637,1.6756865337272469,0.6896202808941911,0.6082978154244814
2014-01-13,-0.2998382702045353,-0.6183375076849708,0.2461195844141965,0.7755407401547875,-0.5067876766383814,-0.1905056930299277,-0.0782314203153355,1.2703736769438148,0.105019783963242,-0.1846482665766322,1.2285347687307595,-0.340011739120087,-0.4648196500079999,-0.1063657071960764,0.2773036265521962,0.3515992237794606,0.079316625428803,0.5101838367348986,1.1180246949435642,1.133437329688747,0.2520681278878396
2014-01-14,-0.2475021612239838,-0.2864316686369836,-0.4252434820430744,0.0371277855789935,0.9995149228347192,0.2666680823762502,0.5983580457181145,0.6686999459575449,-0.3657767612167406,-0.1343351594243954,0.5096724331697163,0.281061589943628,-0.1605712444201907,0.0342885601313999,-0.4722261062647407,-0.2567373937728497,-0.2176757088186564,-0.0822834296548682,0.4702979400939645,0.0894363024226706,-0.3644226081776137
2014-01-15,-0.7422708036481445,0.9255309094809144,-0.8224430005519175,0.7442012651026128,-0.9305625477204424,0.254230338430162,1.0141396878383044,-1.1441300098484224,-0.8810336187370524,0.2662578905569746,-0.232232881507888,0.560823675225873,0.0472590625349868,0.5750390269968396,-0.5810187691346794,-0.3620568756660398,0.4044923155523591,0.9976874850216316,0.6003304701173783,0.3534660334765016,-0.1788559993909201
2014-01-16,0.407554645625216,0.080581945772851,0.3217492442546158,0.9682068701644976,0.7363354943573992,0.1164687723685121,0.3990827086741451,-0.1630445192391491,0.7544715282787299,-0.0175860071826553,0.3042217482238781,-0.0807592051524647,-0.4227119383026193,0.0589481252792033,0.1043620109559137,-0.2061721310563798,-0.3127073713815963,0.6028849767779783,0.4832244628527322,-0.1604332390121228,0.098741712138769
2014-01-17,-0.4522992743126203,-0.5052845852178232,-0.5759551019045664,0.4180232392872996,-0.503935113751904,-0.293704725591782,0.0957994997632833,0.0848802664338347,-0.7801480923967403,-0.2250405684052369,-0.2955465678370541,0.1398759280041949,0.3316710171642881,0.5119053793352506,0.8470346490474185,0.5572885291884436,0.0218720157705053,0.9243995280844418,-0.0074627588554717,0.1181962258988826,0.8020590311403814
2014-01-21,-0.3640178157084454,0.5558007880602881,0.1432469331075164,0.8991587323850906,-0.1598116254045883,-0.0836533739211625,0.6674296943796677,-2.0084312900993933,0.0043386715189349,0.0880477512418914,0.55584154911064,0.2133810643460051,-0.0030947883643044,-0.1246869708874202,-0.806297100736196,-1.0281608188520035,0.1079023748003111,-1.1276851378511688,0.0864176586442563,0.3222220899494724,-0.0271374211986551
2014-01-22,-0.516705245802824,-0.4252568223888872,0.1788318811701252,-0.1926061885138381,0.289530797350889,-0.1795247265472045,1.18255570018682,-0.0544473774524356,-0.6527097134255182,0.5535776282780562,1.309441369971245,0.602074619825905,0.7361085458501584,0.2981377017187584,-0.2844753021754743,-0.0933156748957644,-0.2845358139992476,-0.6735714764626536,0.2038196155548153,-0.2473489127468347,0.3089930705330834
2014-01-23,0.1179307005338741,0.0175617061318506,0.3927796732133705,-0.3417108797794198,0.6108282002747355,0.0116257132616185,0.1210030785520095,-0.1396233260782664,0.039126715212092,-0.2514988795324065,0.2028414700482953,0.1977218332090847,-0.2050842902258182,0.4951101442040345,1.7511108405408575,0.3797528041907978,-1.0124388440015215,-0.9009780991692884,-0.3915293085176372,-1.277252250906177,0.0223552409135502
2014-01-24,-0.3134471942342718,-0.5237497322149552,0.0703258379607426,-0.0792557594223608,-0.400228231347758,0.3399236811993192,-0.3139430899406502,0.4409823387259355,0.2472092587234389,0.1051304510272374,2.110637847655511,-0.2408544604631458,0.0125382370802548,0.7721358032039013,0.109085614696012,-0.5950319240292358,-0.289892143561789,-0.0823931483452914,-0.5576298434395136,-0.8481801830180494,-1.2401198349079992
2014-01-27,-0.2208339662225769,-0.786747171653567,0.3189386515576332,-2.0356453530655947,-0.3830249013234991,-0.3379580327079918,-0.1599391548595206,0.1713454918552254,-1.0798983975255692,-0.4340748938482134,-1.542666782931793,-0.3263972403648544,-0.55196373485244,-0.5800335617931456,-0.107883641382974,0.0455203133750861,-0.2615837447207355,-0.3899656628167882,-1.0751747914962972,-0.3172962715752065,-0.2845987754367299
2014-01-28,0.2885343665232468,0.534112430463029,0.0344466500863436,0.0718770482009619,-0.0371698424926923,-0.1269375439174799,-0.3579636278430433,-0.1246093628954278,0.7761059125308496,0.2582686521317019,0.8718273348670665,0.5802891059264723,0.0750776116143496,0.3694659086613593,-0.9880476817662144,-0.7088516082731194,-0.1344400237911412,-0.0402407217007433,-0.0454057166315349,-0.2576888923477571,-0.4323104931622669
2014-01-29,0.8978908494687594,-0.4976715045392751,-0.6421815588078104,0.8354206530460963,-1.0917692083479398,0.5310458362967546,-0.2884029335345374,-0.9203353632842264,-0.9799020712883348,0.1557739433022638,2.290332237422315,-0.0231741084183215,0.4295900631755717,0.747220535131376,0.8170824787202726,0.0965234959351112,-0.2629806132222317,-0.5845262751321204,-0.4959025744737079,-0.3814760355162077,-0.05345434232828
2014-02-10,6.497294064092506,2.5672184831346376,2.179821485792018,1.2440290974646713,4.327657218250842,-0.0727632636445758,-0.3462816170063238,3.1468455416773495,3.104221344472899,0.2769347818098403,-4.471527263729414,0.9103406049165864,0.8195703999897992,-2.3654577920549498,0.8983954047821501,1.2964621867227244,-0.333405127962996,-1.9839997503597264,0.6978115604043115,0.6965853771168365,-0.7623877691997178
